,id,title,canonical title,imdbIndex,kind,year,rating,mpaa,votes,runtimes,color info,genres,languages,plot,countries,director,writer,cast,certificates,Action,Adventure,Adult,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Short,Thriller,War,Western,Talk-Show,News,Game-Show,Reality-TV,History,Sport
38,tt1375758,Folk,Folk,null,movie,2002,6.3,null,6,[u'Canada:32::(Worldwide Short Film Festival)'],null,"[u'Documentary', u'Short']",null,"[u'Grandma needs light bulbs and my parents are putting the dog down. A modern day folk tale of love, death and loneliness, featuring an ensemble cast of me, my Grandma, my parents and our dog, Mickey, an anonymous friend, and a cameo appearance made by hockey fans of Toronto.', u'A modern day folk tale of love, death and loneliness. Grandma needs light bulbs and my parents are putting the dog down.']",[u'Canada'],['Ryan Feldman'],null,null,null,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39,tt1461688,Murder in the Hamptons,Murder in the Hamptons,null,tv movie,2005,5.9,null,519,"[u'USA:120::(Lifetime library print) (including commercials)', u'88::(excluding commercials)']",[u'Color'],"[u'Drama', u'Mystery']",[u'English'],"[u'Wall Street golden boy Ted Ammon falls madly in love with sassy saleswoman Generosa Rand, marries her and wants to start a family. After, not being able to conceive, the couple try other methods to bear a child. After, those methods fail, they adopt twins. A boy and a girl. Ted, realizes she has a mental illness, which he wants her to seek help for. She refuses to do so. She thinks Ted is saying she is crazy, like her mother.. During a bitter divorce procedure, she spends millions just to spite him, however accommodating he swallows absurd terms, and still tries to turn both kids against Ted, while cheating on him with dodgy contractor Danny Pelosi, who has a criminal record. After Ted dies in suspicious circumstances, Generosa turns against Danny, just as meanly, in favor of an English nanny/nurse once Generosa is diagnosed with terminal cancer.', u'When multi-millionaire Ted Ammon is found bludgeoned to death at his East Hampton estate, suspicion falls on his estranged wife, Generosa Rand, and her lover, Danny Pelosi.']",[u'Canada'],['Jerry Ciccoritti'],"['Robert L. Freedman', 'Michael Shnayerson']",null,null,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40,tt1543248,Episode dated 11 November 2005,Episode dated 11 November 2005,null,episode,2005,null,null,null,null,null,[u'Talk-Show'],null,null,null,['Albert Om'],null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,tt1564764,Phyfe Goes Skiing,Phyfe Goes Skiing,null,episode,1966,null,null,null,[u'30'],[u'Color'],[u'Comedy'],[u'English'],null,null,null,null,"['Red Buttons', 'Fred Clark', 'Emmaline Henry', 'Russ McCubbin', 'Robert Nichols']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,tt1742182,Episode #2.2,Episode #2.2,null,episode,2004,null,null,null,null,null,[u'Talk-Show'],null,null,null,null,null,"['Simo Halinen', 'Marketta Mattila', 'Pekko Pesonen', 'Raisa Rauhamaa', 'Kari-Pekka Toivonen']",null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43,tt1776058,Back to School Blues,Back to School Blues,null,episode,1989,7.7,null,120,[u'23'],[u'Color'],"[u'Comedy', u'Drama', u'Family']",[u'English'],"[u""DJ goes to Jr. High and figures out that it's much different than Elementary School and the older girls tease her. She tries to change herself, but it doesn't turn out the way she wants it to!!""]",null,['Bill Foster'],['Jeff Franklin'],"['John Stamos', 'Bob Saget', 'Dave Coulier', 'Candace Cameron Bure', 'Jodie Sweetin', 'Mary-Kate Olsen', 'Ashley Olsen', 'Lori Loughlin', 'Andrea Barber', 'Lucy Lee Flippin', 'Anne Marie McEvoy', 'Shonda Whipple', 'Shantell Stebbins']",null,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,tt1815906,The Ultimatum,"Ultimatum, The",null,movie,2000,null,null,null,[u'USA:4'],[u'Color'],[u'Short'],[u'English'],null,[u'USA'],['Suzanne Bultmeyer'],['Suzanne Bultmeyer'],"['Arden Freedman', 'Amos Glick']",null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45,tt1847735,Fauj Mein Mauj,Fauj Mein Mauj,null,movie,2010,4.5,null,15,null,[u'Color'],[u'Comedy'],[u'Hindi'],"[u""It is the year 2007 and India gets her first female Defence Minister, who declares that the all-male infantry division has to allow women into its ranks. But are there any women in the country who're crazy enough to enlist? Just one! The incredibly gorgeous and sexy Sunehri Dhanda. The infantry will never be the same again..."", u'What happens when the first woman to join the infantry in India happens to be the incredibly gorgeous Mallika Sherawat?']",[u'India'],['Murali Nagavally'],['Farhad Bhiwandiwala'],"['Asrani', 'Lillete Dubey', 'Paresh Rawal', 'Mukesh Rishi', 'Sharat Saxena', 'Mallika Sherawat', 'Himani Shivpuri', 'Rajpal Yadav']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,tt2214849,Kidappadam,Kidappadam,null,movie,1954,null,null,null,null,null,null,[u'Malayalam'],null,[u'India'],['M.S. Mani'],null,"['Thikkurisi Sukumaran Nair', 'Prem Nazir']",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
47,tt2262103,Virgin Sacrifices,Virgin Sacrifices,null,video movie,1996,null,null,null,[u'USA:80'],[u'Color'],[u'Horror'],[u'Spanish'],"[u'Four virgins must die so that a decapitated head can be reattached to its body. A college professor is forced to kidnap the young women and sacrifice them in the ""Pit of Living Mud"". His last intended victim is his own daughter.']",[u'USA'],['Gary Whitson'],['Gary Whitson'],"['Tonya Cooper', 'Laura Giglio', 'Tina Krause', 'Clancy McCauley', 'Dawn Murphy', 'Pamela Sutch', 'Dawne Whilden']",null,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,tt2381229,Guerra e pace,Guerra e pace,null,movie,1954,null,null,null,[u'Italy:15'],[u'Color::(Ferraniacolor)'],"[u'Documentary', u'Short', u'Biography', u'History', u'War']",[u'Italian'],"[u'The documentary examines the themes of war and peace - successively - in the art of Picasso, and then shows how all past elements are present in the major work, War and Peace.']",[u'Italy'],['Luciano Emmer'],"['Sergio Amidei', 'Luciano Emmer']",null,null,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
49,tt2581644,Queen of Harps,Queen of Harps,null,episode,1995,7.1,null,12,[u'45'],null,"[u'Crime', u'Drama', u'Horror', u'Mystery']",null,"[u""A cursed antique harp becomes the motive for murder and the focus of Nick's investigation.""]",null,['Alan Simmonds'],"['James D. Parriott', 'Barney Cohen', 'Gillian Horvath']","['Geraint Wyn Davies', 'Catherine Disher', 'Nigel Bennett', 'Deborah Duchene', 'Natsuko Ohama', 'John Kapelos', 'Brenda Bazinet', 'David Bolt', 'Peter Donaldson', 'Ron Hartmann']",null,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,tt3111516,Tuomas Murasen rikos,Tuomas Murasen rikos,null,tv movie,1994,8.3,null,13,[u'Finland:116'],null,"[u'Crime', u'Drama']",[u'Finnish'],null,[u'Finland'],null,"['Michael Baran', 'Lars-Magnus Jansson']",null,null,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,tt3275982,Bridge of Spain,Bridge of Spain,null,movie,1900,null,null,null,null,[u'Black and White'],"[u'Documentary', u'Short']",null,"[u'The centre of activity in Manila, showing the natives, Chinese coolies, street traffic, etc. Well arranged and interesting.']",[u'USA'],null,null,null,null,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,tt3333902,Mei li shi guang,Mei li shi guang,null,movie,2001,7.1,null,233,[u'Canada:109'],[u'Color'],"[u'Crime', u'Drama', u'Thriller']","[u'Mandarin', u'Min Nan', u'Hakka']","[u""Although their characters and temperaments couldn't be less alike, 19-year olds Wei and Jie are best friends. They're also neighbours, living with widower fathers and problem siblings in the suburbs of Taipei. When Wei is promoted from the rank of nightclub parking valet to the rank of debt-collector in Brother Gu's gang, he persuades his boss to hire Jie to work alongside him. Things begin to go wrong when they are given a handgun to reward their success in the new job. Always excitable and volatile, Jie becomes reckless and dangerous when he has the gun in his hand. When they try to collect a debt from the boss of a rival gang, a fight erupts and Jie shoots the gang-boss. The boys find themselves on the run. But fate and their youthful dreams still have tricks to play...""]","[u'Taiwan', u'Japan']",['Tso-chi Chang'],['Tso-chi Chang'],"['Wing Fan', 'Meng-Chieh Kao', 'Wan-mei Yu', 'Mao-ying Tien', 'Yu-chih Wu', 'Shang-Ting Chang', 'Hen-Bao Lin', 'Yi-che Tseng', 'Ming-shiou Tsai', 'Yuan-Ting Chang', 'Yue-hsia Hsieh']",null,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,tt3348506,The Adventures of the AfterMath Crew,"Adventures of the AfterMath Crew, The",null,tv series,2003,null,null,null,[u'30::(26 episodes)'],[u'Color'],"[u'Comedy', u'Family']",[u'English'],[u'Five kids run a pirate television show from a secret studio in the basement of their school. A nasty puppet with poor hygiene and a fiendish TV exec try to thwart their attempts to broadcast. The kids almost always succeed.'],[u'Canada'],"['Peter A. Gaskin', 'Willie Stevenson']","['Lex Gigeroff', 'Willie Stevenson']",['Danielle Bernard'],null,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,tt3422490,Intrigo,Intrigo,null,video movie,2004,null,null,null,"[u'140', u'France:115']",[u'Color'],[u'Adult'],[u'English'],null,[u'USA'],['Francesco Fanelli'],['Francesco Fanelli'],"['Maria Bellucci', 'Dora Venter', 'Sandra De Marco', 'Jessica Fiorentino', 'Franco Trentalance', 'Gabriel Montoya', 'Frank Gun', 'Choky Ice', 'Marco Nero', 'Steve Skin']",null,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,tt3658102,Friends and Lovers,Friends and Lovers,null,episode,1996,7.0,null,7,null,[u'Color'],[u'Comedy'],[u'English'],"[u""Stacey runs into an old high school friend Janine, who seems to always want what Stacey has. Stacey, while trying to make Janine jealous, mentions her marriage to 'husband' Ned whom Janine wants to meet. Ned, who is in high spirits, can't wait to put an end to his sexual frustrations as he begins to head out on a date. Ned is intercepted by Stacey, who tells him that she needs him to pretend to be her husband for the night. Eric desperately tries to get Janine to remember him while Ned, who is becoming increasingly frustrated, starts to take advantage of the act. Janine makes a move on Ned as he succumbs to his demons and an upset Stacey confronts Ned and winds up giving him the silent treatment. Ned confides in Eric about how he misses the sound of Stacey's voice while Eric wants to know all the details about Janine. Ned finally realizes what Stacey's real issues are, thanks to Amanda and decides to make amends by coming up with a clever scheme, that will turn the tables on Janine and finally make her jealous of Stacey.""]",[u'USA'],null,['Michael J. Weithorn'],"['Thomas Haden Church', 'Debra Messing', 'Greg Germann', 'Nadia Dajani', 'Lisa Edelstein', 'Ellen Albertini Dow']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,tt3661680,Episode dated 29 June 2003,Episode dated 29 June 2003,null,episode,2003,null,null,null,null,null,"[u'Comedy', u'Talk-Show']",null,null,null,null,null,null,null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57,tt3959152,The Bigger Picture,"Bigger Picture, The",null,episode,1998,null,null,null,null,null,[u'Adventure'],null,null,null,['David Briggs'],"['Timothy Scott Bogart', 'Timothy Scott Bogart', 'James Hereth', 'James Hereth', 'Guy Toubes', 'Guy Toubes']","['Sean Price McConnell', 'Lindsey Peter', 'Bart Braverman', ""Maryam d'Abo"", 'Ophelia Dechamps', 'David Gatto', 'Thomasz Grabski', 'Jaime Gutierrez Victory', 'Roberto Leiva', 'Virginia Pastor', 'Wilker Sequeira']",null,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,tt4123650,Certified Mail,Certified Mail,null,movie,1974,4.0,null,8,[u'USA:58'],[u'Color'],[u'Adult'],[u'English'],"[u'After being raped by two men, a mail carrier goes around New York City delivering packages and having sex.']",[u'USA'],['Leonard Kirtman'],null,"['Lynn Stevens', 'Marc Stevens', 'Sandi Foxx', 'Jack Webb', 'Don Allen', 'Steven Blackwell', 'Ultramax']",null,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,tt4482980,Geil mit 40! Teil 5,Geil mit 40! Teil 5,null,video movie,2004,null,null,null,[u'100'],[u'Color'],[u'Adult'],[u'German'],[u'A variety of anal and gagging scenes featuring several mature German women.'],[u'Germany'],null,null,"['Birgit', 'Christa', 'Erika', 'Hildegard', 'Louise', 'Marlies', 'Miriam']",null,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,tt4568466,Second Sight,Second Sight,null,episode,1998,7.5,null,33,null,[u'Color'],"[u'Drama', u'Fantasy', u'Sci-Fi']",[u'English'],"[u""Marissa has a vision while sitting beside the lake, and consults with a Dr. about the possibility of her sight returning. Chuck goes to his bookie to pay off a gambling debt, and discovers that his bookie has been murdered. When Chuck is kidnapped by the killer and held captive on a tugboat, Gary and Crumb use Marissa's vision to find the tugboat, but are captured as well. They are left stranded on an empty boat in the middle of the lake with a bomb aboard.""]",[u'USA'],['Daniel Attias'],"['Bob Brush', 'Patrick Q. Page', 'Vik Rubenfeld', 'Ian Abrams', 'H. Wiggens']","['Kyle Chandler', 'Shanesia Davis', 'Fisher Stevens', 'Ron Dean', 'Jacqueline Williams', 'James Andelin', 'Richard Henzel', 'Matt Furlin', 'Lester Holt', 'Dawn Lewis', 'Antonio Polk', 'Michael J. Cargill', 'Joe Martin', 'Steve Pascuito']",null,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61,tt4656772,Burst of Passion,Burst of Passion,null,episode,1959,8.1,null,17,[u'30'],[u'Black and White'],"[u'Crime', u'Drama', u'Thriller']",[u'English'],"[u'Detective Halloran helps hunt down a man whom he knows, and who has always been a well-liked solid citizen before suddenly snapping and going on a killing spree throughout the city.']",null,['Stuart Rosenberg'],['Stirling Silliphant'],"['John McIntire', 'James Franciscus', 'Harry Bellaver', 'Woodrow Parfrey', 'Suzanne Storrs', 'Guy Spaull', 'Dorothy Peterson', 'Kirk Alyn', 'Matt Crowley', 'Richard Kronold', 'John C. Becher', 'Shawn Donahue', 'Robert Dryden', 'Maria Gambarelli', 'Nina Hansen', 'Jesse Jacobs', 'Herbert B. Leonard', 'Albert Linville', 'Rudd Lowry', 'Marin Riley', 'Bob Smith', 'Ben Yaffee', 'Doyle Brooks', 'Alison Marshall']",null,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62,tt4997298,Manumentary,Manumentary,null,tv series,2007,null,null,null,null,[u'Color'],[u'Documentary'],[u'English'],null,[u'USA'],['Vladimir Perlovich'],['Vladimir Perlovich'],null,null,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,tt5041744,The Perfect Woman,"Perfect Woman, The",null,movie,1949,6.0,null,104,[u'USA:89'],[u'Black and White'],"[u'Comedy', u'Sci-Fi']",[u'English'],"[u""In need of cash, Roger Cavendish and his valet take a job escorting the perfect woman for a night on the town. She is in fact the robotic creation of Professor Belman, but it turns out rather to be the Professor's niece Penelope doing a pretty good imitation of the perfect Olga who winds up with them in the bridal suite at the Hotel Splendide.""]",[u'UK'],['Bernard Knowles'],"['George Black Jr', 'Basil Boothroyd', 'Wallace Geoffrey', 'Bernard Knowles', 'Basil Mitchell']","['Patricia Roc', 'Stanley Holloway', 'Nigel Patrick', 'Miles Malleson', 'Irene Handl', 'Anita Sharp-Bolster', 'Fred Berger', 'David Hurst', 'Pamela Devis', 'Jerry Verno', 'Johnnie Schofield', 'Philippa Gill', 'Jerry Desmonde', 'Dora Bryan', 'Noel Howlett', 'Constance Smith', 'Patti Morgan', 'Geoffrey Sumner']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
64,tt5143716,Mistress Manuela from Club Dom,Mistress Manuela from Club Dom,null,video movie,1993,null,null,null,null,null,[u'Adult'],null,null,null,null,null,null,null,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,tt5585580,"One, Two, Ski!","One, Two, Ski!",null,episode,1959,null,null,null,[u'30'],[u'Black and White'],[u'Comedy'],[u'English'],null,null,['William A. Seiter'],"['Bill Freedman', 'Larry Rhine']","['Gale Storm', 'Zasu Pitts', 'Roy Roberts', 'Gene Nelson', 'James Fairfax', 'Bob Hopkins', 'Cosmo Sardo', 'Anna-Lisa']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,tt5635808,Episode dated 19 May 2003,Episode dated 19 May 2003,null,episode,2003,null,null,null,null,null,"[u'Family', u'Documentary']",null,null,null,null,null,"['Melinda Messenger', 'Richard Arnold', 'Bianca Lawson']",null,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,tt5917052,Cafe Berlin,Cafe Berlin,null,episode,1952,null,null,null,null,[u'Black and White'],[u'Drama'],[u'English'],null,null,['Richard Irving'],['Howard J. Green'],"['Mari Aldon', 'Peter Bourne', 'Steve Brodie', 'Robert Carson', 'James Harrison', 'Robert Hutton', 'Otto Reichow', 'Norbert Schiller']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,tt5918946,Don't Look Under This Sequined Tee with Anyone Else But Me,Don't Look Under This Sequined Tee with Anyone Else But Me,null,episode,1997,null,null,null,null,null,"[u'Drama', u'Reality-TV']",null,null,null,null,null,"['Anthony Manupelli', 'Elka Walker', 'Genesis Moss', 'Jason Cornwell', 'Kameelah Phillips', 'Montana McGlynn', 'Sean Duffy', 'Syrus Yarbrough']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
69,tt6055082,null,null,null,movie,1961,7.8,null,2456,"[u'Sweden:130', u'UK:115::(2003 re-release)', u'Argentina:130::(Mar del Plata Film Festival)', u'USA:117']",[u'Black and White'],"[u'Drama', u'Romance']","[u'French', u'English']","[u""In World War II, the widow Barny sees the Italian soldiers arriving in occupied Saint Bernard while walking to her job. Barny lives with her daughter and works correcting tests and feels a great attraction toward her boss Sabine. When the Germans arrive, Barny sends her half-Jewish daughter to live in a farm in the countryside and finds that Sabine's brother has been arrested and sent to a concentration camp. The atheist Barny decides to baptize her daughter to protect her and chooses priest L\xe9on Morin to discuss with him themes related to religion and Catholicism and L\xe9on lends books to her. Barny converts to the Catholicism and becomes closer to L\xe9on, feeling an unrequited desire for him."", u'Set during occupied France, a faithless woman finds herself falling in love with a young priest.']","[u'France', u'Italy']",['Jean-Pierre Melville'],null,null,null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70,tt6083230,null,null,null,movie,1982,6.1,null,235,[u'100'],"[u'Color', u'Black and White']",[u'Documentary'],"[u'German', u'French', u'Arabic']",null,"[u'France', u'Egypt']",null,"['Friedrich Engels', 'Mahmoud Hussein']",null,null,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,tt6203964,Surf at Long Branch,Surf at Long Branch,null,movie,1896,7.5,null,6,null,[u'Black and White'],"[u'Documentary', u'Short']",null,"[u'Photographed at Long Branch just after a severe storm. Shows a heavy surf dashing along a pier and breaking upon the beach close to the camera. An excellent subject for water effects, the glittering spray being distinctly reproduced.']",[u'USA'],['James H. White'],null,null,null,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72,tt6370298,Aristokrata,Aristokrata,null,movie,1954,null,null,null,null,[u'Black and White'],[u'Action'],"[u'Tagalog', u'Filipino']",null,[u'Philippines'],['Olive La Torre'],"['Nemesio E. Caravana', 'A.R. Laudico', 'Del Mundo']","['Rogelio de la Rosa', 'Alicia Vergel', 'Aruray', 'Panchito', 'Eddie Garcia', 'Etang Discher', 'Bert Olivar']",null,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,tt6384296,Love Life,Love Life,null,movie,2003,7.0,null,6,[u'USA:11'],[u'Color'],"[u'Drama', u'Short']",[u'English'],null,[u'USA'],['Nanci Gaglio'],['Nanci Gaglio'],"['Chaia Milstein', 'Hester Schell', 'Tina Walsch']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
74,tt6441052,Chung seung wan siu,Chung seung wan siu,null,tv series,2003,8.0,null,46,null,[u'Color'],[u'Drama'],[u'Cantonese'],null,[u'Hong Kong'],['Nick Leung'],null,['Ga Yee Chan'],null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,tt6701346,Episode #1.21,Episode #1.21,null,episode,1999,null,null,null,null,null,"[u'Comedy', u'Music']",null,null,null,null,"['Rich Nathanson', 'Martin Olson']","['Penn Jillette', 'Teller', 'Pamela Anderson', 'Ice-T', 'Eric Idle', 'Rena Mero', ""'Weird Al' Yankovic""]",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,tt0031609,La malquerida,"malquerida, La",null,movie,1940,6.4,null,13,[u'94'],[u'Black and White'],null,[u'Spanish'],"[u'At the Hacienda of El Soto lives Do\xf1a Raimunda and her daughter, Acacia. After being widowed, Raimunda married Esteban, who is secretly in love with Acacia and her, in turn, feels a deep rejection of him. Meanwhile, some young are courting Acacia. But the worst comes when Esteban tries to get rid of all the men around Acacia.', u'On the hacienda of El Soto lives Do\xf1a Raimunda and her daughter Acacia as well. After being widowed, Raimunda married Esteban, who is secretly in love with Acacia and her, in turn, feels a deep rejection of him. Meanwhile, some young are courting Acacia. But the worst comes when Esteban tries to get rid of all the men around Acacia.']",[u'Spain'],null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
